Date,User,Message
2024.8.1 10:20,형,내 핸드폰에 있는 사진이군ㅋㅋㅋㅋ
2024.8.1 10:20,나,그 모야 나 하나만 부탁이 있눈데..
2024.8.1 10:21,나,별거 아니긴 한데
2024.8.1 10:21,형,응?ㅋㅋ
2024.8.1 10:21,나,용훈이랑 점심 먹다가 논문 얘기하면서
2024.8.1 10:21,나,졸업선배들 논문 한번 정리하면서 읽는것도 좋은거 같아가지구
2024.8.1 10:21,나,우리과 1기부터 지금 졸업하는 선배들까지 기수별로 성함만 알려줄 수 있어??
2024.8.1 10:22,나,딱히 활용하려는건 아니고... 논문 흐름대로 놓고 읽어볼라고..
2024.8.1 10:22,나,시간순으로
2024.8.1 10:22,형,오 좋은 생각이네
2024.8.1 10:22,나,교수님들이 어떤 포인트에서 통과들 시켜주는지 정도 파악하게..
2024.8.1 10:24,형,개인노트북에 자료가있어서
2024.8.1 10:24,형,이따가 알려줄게~
2024.8.1 10:25,나,고마워 ㅎㅎㅎ 나 이번학기에... 지도교수님 신청해야되서..
2024.8.1 10:25,나,ㅋㅋㅋㅋ 행정실에 전화해서 알아봤는데 어제..
2024.8.1 10:25,나,72기인데 빅데이터 분석 이상원 교수님 강의 24년 1학기에 개설안되서
2024.8.1 10:26,나,저 졸업가능하냐고 물으니까 주임교수님이 재량껏 조절하시니까 걱정말라던데 나 지금 상태로는 마지막학기까지 졸업요건 못 맞추거든..
2024.8.1 10:26,나,그래서 겸사겸사 논문도 글코 알아봣워..
2024.8.1 10:26,형,사진
2024.8.1 10:27,형,헐?
2024.8.1 10:27,형,나도 이번학기 들을게 없는거같던데
2024.8.1 10:28,나,고마워 ㅎㅎ 잘 정리해서 나중에 공유가능하면 보내줄게
2024.8.1 10:28,형,오~ 공유해주면 넘좋지
2024.8.1 10:28,형,ㅋㅋㅋㅋㅋ
2024.8.1 10:28,나,형 뭐야 첫학기때 이상원 교수님 안들었어?
2024.8.1 10:28,나,그거 23년1학기 개설된거 같던데
2024.8.1 10:28,형,난 다행히도 들어써
2024.8.1 10:28,형,잘가르치는 분이셨는데
2024.8.1 10:28,나,그럼 18학점 가능이겠네..?.....
2024.8.1 10:28,형,아쉽네
2024.8.1 10:28,나,나는 지금 진짜 다 쥐어짜도 16학점이라서 졸업불가라
2024.8.1 10:28,형,난 가능하긴할듯...
2024.8.1 10:29,나,이번에 워크숍 가면 진짜 교수님한테 여쭤봐야할거 같아 ㅋㅋㅋㅋㅌㅌ..... 개설과목이 없어서 유예되면
2024.8.1 10:29,형,그래 필요한 내용이다
2024.8.1 10:29,나,좀 난린데.... 어제 난아도 행정실 전화해서 개설과목 없어서 수강 못하는거 때문에 한바탕 했다더라고
2024.8.1 10:29,형,진짜 3학기부터는 들을게없어...
2024.8.1 10:29,형,난아가?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.8.1 10:29,형,한바탕할 성격이 아닌뎈ㅋㅋ
2024.8.1 10:30,나,ㅋㅋㅋㅋㅋㅋㅋㅋ 조목조목 따졌다던데 
2024.8.1 10:30,나,카톡와서 개열받은거 분출하더라고.. 어제 수연이가 마침 수강신청 관련 내용 알려줘서 알아보다가...
2024.8.1 10:30,형,ㅋㅋㅋㅋㅋㅋㅋ
2024.8.1 10:30,나,암튼 나랑 수연이가 지금 초비상이라... 이번에 꼭 여쭤봐야지..
2024.8.1 10:31,나,형 그럼 3학기는 수강 어케한거야 이 난리인데
2024.8.1 10:31,형,그래서 수업을 안들었지ㅋ
2024.8.1 10:31,형,정교수님꺼만 두개듣고
2024.8.1 10:31,형,4학점 땡이엇엌ㅋㅋㅋ
2024.8.1 10:31,나,아~ 난 억지로 교차수강 쥐어짤라니까 각이 안나오는구나..
2024.8.1 10:58,형,그날 얘기좀 잘해보자!
2024.8.1 11:11,나,응... 한번 여쭤봐야겠다... 
2024.8.1 16:25,나,파일: 1~6기.zip
2024.8.1 16:25,형,오? 설마 논문임?
2024.8.1 16:25,나,형 요 파일이 아까 준 기수별로 6기까지 일단 정리해놓은거야
2024.8.1 16:25,형,벌써부터 아주 진심이구나?
2024.8.1 16:25,형,ㅋㅋㅋㅋㅋㅋㅋ
2024.8.1 16:25,나,ㅋㅋㅋㅋㅋㅋ.. 좋은 주제들로 이미 쓴 사람들 많아서 고민 좀 많이 해야할듯...
2024.8.1 16:26,형,그래?? 나도 한번 쭉 봐볼게~~
2024.8.1 16:26,형,학기시작하면 스터디도 만들어볼수 있겟다
2024.8.1 16:27,나,응.. 나도 껴주어...
2024.8.1 16:29,형,응 안그래도 병요형이랑 조만간 얘기해보려햇는데
2024.8.1 16:29,형,논문 시작할사람들은 같이 해봐도 좋을거같아~
2024.8.25 0:08,형,경찰
2024.8.25 0:19,나,"마피아 게임에서 12명이 참가하고, 마피아 3명, 의사 1명, 경찰 2명이 있을 때의 진행 순서는 다음과 같습니다.

1. 밤 시간
1. 마피아 행동: 마피아는 서로 협의하여 한 명의 플레이어를 선택해 제거합니다. 이때 다른 플레이어에게는 그들의 정체가 드러나지 않습니다.
2. 의사 행동: 의사는 한 명의 플레이어를 선택해 보호할 수 있습니다. 만약 마피아가 그 플레이어를 공격하더라도 의사가 보호한 경우에는 그 플레이어는 생존합니다.
3. 경찰 행동: 경찰은 한 명의 플레이어를 선택해 그 플레이어의 정체를 조사합니다. 마피아인지 시민인지 알 수 있습니다.

2. 낮 시간
1. 투표 시간: 낮이 되면 모든 플레이어는 마피아로 의심되는 플레이어를 지목해 투표를 합니다. 가장 많은 표를 받은 플레이어는 제거됩니다.
2. 토론 시간: 플레이어들은 서로의 정체에 대해 토론하고 의심가는 사람에 대해 의견을 나눕니다.

3. 게임 종료 조건
- 마피아 승리: 마피아의 수가 시민의 수와 같아지면 마피아가 승리합니다.
- 시민 승리: 모든 마피아가 제거되면 시민이 승리합니다.

이 과정을 반복하여 게임이 진행됩니다. 매 라운드마다 밤과 낮을 번갈아 가며 진행하며, 상황에 따라 전략을 세워야 합니다. 게임이 흥미롭게 진행되길 바랍니다!

뤼튼 사용하러 가기 > https://agent.wrtn.ai/0ek99d"
2024.8.28 15:05,나,형ㅋㅋㅋ.. 바빠??
2024.8.28 15:05,형,괜춘~
2024.8.28 15:06,나,그 뭐야
2024.8.28 15:06,나,저번에 내가 말한거
2024.8.28 15:06,나,하키복
2024.8.28 15:06,나,기억나?
2024.8.28 15:06,형,응? 하키복이뭐지
2024.8.28 15:06,나,잠만 사진 줄게
2024.8.28 15:06,나,그 고연전때 입는거 레플리카
2024.8.28 15:06,형,야 그보다..ㅋㅋㅋ나 이거한번만 다시 보내줄래?ㅋㅋㅋ
2024.8.28 15:06,형,저장을 깜빡하고 못했음ㅋㅋㅋㅋㅋ
2024.8.28 15:06,형,레플리카?
2024.8.28 15:07,나,이거 뭐야 이번에 졸업한 사람들도 업뎃해서 줄게 그럼
2024.8.28 15:07,형,오 대박
2024.8.28 15:07,나,도서관에 업데이트 됐다며
2024.8.28 15:07,형,미쳤네
2024.8.28 15:07,형,오현우 언제부터 이렇게 열심히였지..?
2024.8.28 15:07,나,나도 아직 그건 업뎃 안해서
2024.8.28 15:07,형,응 좋아
2024.8.28 15:07,형,보내주고나면
2024.8.28 15:07,형,내가 하루날잡고
2024.8.28 15:07,형,전체 정독해보겟음
2024.8.28 15:07,나,ㅋㅋㅋㅋ 학기 시작하고 정리할게 그거
2024.8.28 15:07,형,오케이
2024.8.28 15:07,나,아직.. 도서관 업데이트 확인 다 못해서
2024.8.28 15:07,형,그전까진 난 안읽을듯ㅋㅋㅋㅋㅋㅋㅋㅋ
2024.8.28 15:07,나,암튼 하키복 레플리카
2024.8.28 15:08,나,사진
2024.8.28 15:08,나,사진
2024.8.28 15:08,형,오 이게 얼마인디?
2024.8.28 15:08,나,공구가 사실 어제 오전 11시까지여서
2024.8.28 15:08,나,끝났더라고
2024.8.28 15:08,나,그래서 새로 문의하니까 기존 공구보다
2024.8.28 15:08,형,ㅋㅋㅋㅋㅋㅋ뭐얔ㅋㅋㅋ
2024.8.28 15:08,나,조금 가격이 비싼 대신에
2024.8.28 15:08,나,커스텀 다 해준다고 해서
2024.8.28 15:08,나,가격이 좀 셈 근데
2024.8.28 15:08,형,오 커스텀?
2024.8.28 15:08,나,4.8
2024.8.28 15:08,나,근데 대신 원단 좋은걸로 준데
2024.8.28 15:08,형,4.8이면 양호한데
2024.8.28 15:09,형,너가 원하는게뭐야
2024.8.28 15:09,나,아니 그래서 지금
2024.8.28 15:09,나,이미 견적 받았고
2024.8.28 15:09,형,공구할사람 모집인건가?ㅋㅋ
2024.8.28 15:09,나,어차피 최소인원 없다고 하셔서
2024.8.28 15:09,나,같이 하면 좋잖아
2024.8.28 15:09,형,커스텀이면
2024.8.28 15:10,형,이름도 세겨주겟네/
2024.8.28 15:10,형,your name
2024.8.28 15:10,나,등에 이니셜 원하는거 가능하고 길수록 글자 작아지고
2024.8.28 15:10,형,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024.8.28 15:10,나,오른팔에도 같이 박아주고
2024.8.28 15:10,나,번호 양팔 등 다 다르게 할 수 있데
2024.8.28 15:10,형,아맞다 너꺼 과잠바도 나왔으니까 담주에 행정실에서 찾아가면돼~
2024.8.28 15:10,나,글고 기존공구는 고연전 며칠전에 주는데 이건 그거보다 보름 빠르게 맞춰줄 수 있다네
2024.8.28 15:10,형,오
2024.8.28 15:10,형,음.... 그럼 공구면
2024.8.28 15:10,나,물론 그들의 시나리오겠지만 아무튼
2024.8.28 15:11,형,재학생 전체방에 투표올리고
2024.8.28 15:11,형,진행해봐도 괜찮구
2024.8.28 15:11,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.8.28 15:11,형,근데 그러기엔 좀 귀찮지?ㅋㅋ
2024.8.28 15:11,나,할 사람만 몇명 모아서 해도 되긴 한데 사실 
2024.8.28 15:11,나,원래 선택지가 이거였어 난
2024.8.28 15:11,나,"1. 나나 주변에 몇명
2. 우리 과
3. 공학대학원 전체"
2024.8.28 15:11,나,어떤가 해서
2024.8.28 15:12,형,"내 판단은 너만 덜귀찮다면
3, 1, 2 순이겠다"
2024.8.28 15:12,나,일요일까지 전달하면 되는거라 시간은 널널하긴해
2024.8.28 15:13,형,"응 사진시안이랑 가격 같이 공지해주고,
공동구매할사람 투표 혹은 개별카톡으로 이번주 금요일까지만 받으면 진행이 어렵진않겠는데?"
2024.8.28 15:13,나,그렇긴 하지..? 일단 형 허락도 구하긴 한 부분이 많아서
2024.8.28 15:14,형,공구 올려준다면야 나야 고맙지 뭘~
2024.8.28 15:14,형,고연전때 하키복입고갈거임?ㅋㅋ
2024.8.28 15:14,형,지난번에 농구복이었나? 뭐 샀는데 개작아서.....
2024.8.28 15:15,형,난 그냥 고대반팔티하나 입고갈까 생각중이긴해ㅋㅋ 
2024.8.28 15:15,나,하키복이 좀 사이즈가 크게 나오는 편이고
2024.8.28 15:15,나,그거 빼고는 다 사이즈 하나에서 두개는 작게 나온다네
2024.8.28 15:15,형,응 그런거같더라
2024.8.28 15:15,나,나도 그래서 농구복 작아서 못 입겠어서....
2024.8.28 15:15,나,하키복은 115까지 나오는데
2024.8.28 15:15,나,애초에 좀 품이 크데
2024.8.28 15:15,형,너꺼 농구복 사이즈뭐엿어?
2024.8.28 15:16,나,기억 안 나는데 제일 큰건데
2024.8.28 15:16,나,그것도 타이트하더라고 
2024.8.28 15:16,나,그냥 애초에 써진거랑 시중에 파는거랑 다른거같아
2024.8.28 15:16,형,그니깐말얔ㅋㅋㅋ나도 XL인데 들어가지도않아 무슨ㅋㅋㅋ
2024.8.28 15:16,형,근데 공구 너가 올려도 괜찮겟어?
2024.8.28 15:16,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.8.28 15:17,나,난 상관없어 형만 괜찮으면
2024.8.28 15:17,나,엑셀 양식도 받아서 그냥 설문조사만 하면 되거든
2024.8.28 15:17,형,오케이 그럼 진행합시닷
2024.8.28 15:18,형,공지글 올리기전에 나한테 한번만 먼저 보내주~
2024.8.28 15:18,나,그럼 일단 내가 설문조사 양식 만들어서 먼저 보여줄게
2024.8.28 15:18,형,응 고마워~~
2024.8.28 15:18,나,짬만 있어주 나도 막 사장님한테 연락받아서 정리가 안됐어
2024.8.28 15:20,형,응응 오케이~
2024.8.28 16:02,나,https://works.do/FAL6dfM
2024.8.28 16:02,나,형 이거 들어가서 봐져?
2024.8.28 16:03,형,사진
2024.8.28 16:03,형,네이버웍스를 로그인해야하긴하네
2024.8.28 16:03,나,아하 이거 아직 작성만 방금 받은 자료로 한거라
2024.8.28 16:03,나,공유설정은 안했어
2024.8.28 16:03,형,크...... 수취인 오현우
2024.8.28 16:03,형,오 좀 멋진데?
2024.8.28 16:04,나,겸사겸사 사려다가 이렇게 됐네 ㅎㅎ..
2024.8.28 16:04,형,그니까
2024.8.28 16:04,형,오현우가 먼저 이런걸 추진할줄이야
2024.8.28 16:04,형,세상 다살았나보다
2024.8.28 16:04,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.8.28 16:04,형,혹시 수정가능하면
2024.8.28 16:04,형,사진
2024.8.28 16:05,형,정사이즈보다 한치수 작게 권장
2024.8.28 16:05,형,뭐 이런느낌이나
2024.8.28 16:05,형,오버핏으로 나왔다
2024.8.28 16:05,나,아 ㅇㅋ 이해했음
2024.8.28 16:05,형,이런 정보가 하나만 더 들어가면 좋을거같다
2024.8.28 16:05,나,오버핏이라고는 하는데 막상 나도 정확하게 그 부분은 몰라서
2024.8.28 16:06,형,"응 확인된 정보를 기재하는게 맞긴한데,
그것만 한번더 확인해주면 완벽할듯~"
2024.8.28 16:06,나,사장님께 확인해볼게
2024.8.28 16:06,형,응~~굳굳
2024.8.28 16:07,나,사진
2024.8.28 16:07,나,바로 오버핏 나오네
2024.8.28 16:08,나,신입생이 지금 학교 이멜이 있나?
2024.8.28 16:08,형,"응 그정도 정보만 기재해줘도 될거같아 
위에 사이즈표기 되어잇으니"
2024.8.28 16:08,형,음 아직일수도....?
2024.8.28 16:08,형,개인별로 직접 신청해야 나오니까
2024.8.28 16:08,나,그럼 이거 설문을 네이버웍스로 하면 안되겠네
2024.8.28 16:08,나,나 학교 이멜에서 바로 만드는거라 이걸로 했는디
2024.8.28 16:08,형,근데 이참에 만들라고하면되지뭐
2024.8.28 16:08,형,ㅋㅋㅋㅋㅋㅋ
2024.8.28 16:08,나,그게 아마 이거 마감일 전에 아이디 생성 안될걸..?
2024.8.28 16:09,형,그래? 아쉽네ㅋㅋㅋ
2024.8.28 16:09,나,구글로 다시 설문 복붙해올게
2024.8.28 16:10,형,이모티콘
2024.8.28 16:40,나,https://docs.google.com/forms/d/e/1FAIpQLSd1R6MMu5SIsHTX2aLhuEIwJIZr37sHauKHEg0Q9s31ai5vqw/viewform
2024.8.28 16:40,나,요거 링크 보여지나..?
2024.8.28 16:40,형,응 잘보여
2024.8.28 16:40,형,ㅋㅋㅋㅋㅋㅋ
2024.8.28 16:41,나,요걸로 가면 되겠넹
2024.8.28 16:41,형,고생했다
2024.8.28 16:41,나,요걸로 그럼 전체 재학생 방에 던져??
2024.8.28 16:42,형,"안녕하세요.

고려대학교 공학대학원 72기 스마트제조학과 오현우입니다.

2024년 정기 고연전을 맞이하여 하키복 레플리카를 공동 구매 진행 중입니다.

구매를 희망하시는 분에 한해서 아래 설문을 작성해주시고, 계좌입금 부탁드립니다.

주문 이후에는 내용 수정이 불가능하니 신중하게 내용 작성 부탁드립니다.

수집된 개인정보는 단체복 구매 및 제작에만 활용함을 명시합니다.

본 설문은 08/31(토) 18:00까지만 진행합니다.

문의사항은 아래 연락처로 부탁드립니다.
"
2024.8.28 16:42,형,이거 조금만 공지용으로 수정해서 링크랑 같이 공지하면 될듯
2024.8.28 16:42,나,빠르넹
2024.8.28 16:43,나,아니면 너무 길면 그냥 몇줄로 압축해서 관심있는 사람만 설문지 들어가서 읽으라구 하구..?
2024.8.28 16:46,형,응응!
2024.8.28 16:49,나,"안녕하세요, 고려대학교 공학대학원 72기 스마트제조학과 오현우입니다.

2024년 정기 고연전을 맞아 하키복 레플리카를 공동 구매합니다.

구매 희망자는 설문 작성 후 계좌 입금 부탁드립니다.

주문 후 수정은 불가하니 신중하게 작성해 주세요.

수집된 개인정보는 단체복 구매 및 제작에만 사용됩니다.

설문은 08/31(토) 18:00까지만 진행합니다.

감사합니다.

https://forms.gle/j99ruaJbubvJf2ZQ8"
2024.8.28 16:49,나,공지용이 뭔지 모르겠네.. 
2024.8.28 16:50,나,형이 공지용으로 좀 썰어주면 안돼??
2024.8.28 16:50,형,기다료밬ㅋㅋ
2024.8.28 16:50,나,개조식으로 후려치는거 좋아하는 스타일이라 어렵네..
2024.8.28 16:53,형,"[고연전 맞이 하키복 레플리카 공동 구매 건]

안녕하세요, 고려대학교 공학대학원 72기 스마트제조학과 오현우입니다.

2024년 정기 고연전을 맞아 하키복 레플리카를 공동 구매합니다.

구매를 희망하시는 분은 8/31(토)까지 아래 링크의 설문 작성 후 계좌 입금해주시면 됩니다.

감사합니다.

https://forms.gle/j99ruaJbubvJf2ZQ8"
2024.8.28 16:53,형,너가 홍보부인가?
2024.8.28 16:53,형,기달료바
2024.8.28 16:54,나,토요일 18시~!
2024.8.28 16:54,나,그렇던뎅
2024.8.28 16:55,형,"[고연전 맞이 하키복 레플리카 공동 구매 건]

안녕하세요, 원우회 홍보부 오현우입니다.

2024년 정기 고연전을 맞아 하키복 레플리카를 공동 구매하려 합니다. 

구매를 희망하시는 분은 8/31(토)까지 아래 링크의 설문 작성 후 계좌 입금해주시면 됩니다.

감사합니다.

https://forms.gle/j99ruaJbubvJf2ZQ8"
2024.8.28 16:55,형,이게 낫겠다
2024.8.28 16:56,나,요거 그럼 그대로 복붙할게?
2024.8.28 16:56,형,웅 고생했다
2024.8.28 16:56,형,고마워~
2024.8.28 16:56,형,사진도 같이 공유해줘!
2024.8.28 16:57,형,링크들어가면 있지만
2024.8.28 16:57,나,사진도 같이 할게
2024.8.28 16:57,형,이모티콘
2024.8.30 14:34,나,형 혹시
2024.8.30 14:34,나,축구복 농구복 공구 한다고 하면 사람들 살라나..?
2024.8.30 14:34,나,하키복 구매율이 좀 떨어지긴 하는데
2024.8.30 14:35,나,이거야 내가 총대메고 공구 진행하면 되니까 상관없는데
2024.8.30 14:35,나,축구복 농구복은 이미 각각 서포터즈에서 공구 진행하는거 있거든?
2024.8.30 14:35,나,이런것도 하면 어떻겠냐고 물어보네 태정이가
2024.8.30 16:17,형,오 할수있음 좋지~
2024.8.30 16:17,형,누가 구매하든 안하든 떠나서
2024.8.30 16:17,형,해줄수있는거면 좋으니까~~
2024.8.30 16:19,나,일단 유정이한테 말해놨는데 걔가 확인해서 정리해준다네
2024.8.30 16:19,형,잘했어~
2024.8.30 16:24,나,양반은 못되겠다 얘
2024.8.30 16:24,나,바로 올리네
2024.8.30 16:32,형,ㅋㅋㅋㅋㅋㅋㅋ너가 시작해줘서 또 이런 공구가 열리네ㅋㅋㅋㅋ굳굳굳~
2024.8.30 16:33,나,굳굳 졸지에 사람들 종류별로들 구매하겠넹
2024.9.3 10:15,나,대환이형
2024.9.3 10:15,나,혹시 ㅋㅋㅋㅋㅋ
2024.9.3 10:15,나,은준엽 교수님 오티 오래 하셔??
2024.9.3 10:15,나,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.9.3 10:21,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.9.3 10:21,형,기억이 잘~
2024.9.3 10:21,형,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024.9.3 10:21,형,수업에 엄청 진심이신분이라
2024.9.3 10:21,나,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그러신거 같아서...
2024.9.3 10:21,형,내기억엔 수업하셨던거같은뎈ㅋㅋㅋ
2024.9.3 10:22,나,아... 아니 
2024.9.3 10:22,나,딱 본인만의 기준이 확고 하시더라고 이야기 해보니까
2024.9.3 10:22,나,그래서 가망이 없겠구나..
2024.9.3 10:23,형,ㅋㅋㅋㅋㅋ근데 수업재밌긴해..ㅋㅋㅋ
2024.9.3 10:23,나,첫날은 째야 국룰인데... 아 제발
2024.9.3 10:24,나,기도메타로 가야징
2024.9.4 16:32,형,현우야
2024.9.4 16:32,형,너 과잠바 받았지
2024.9.4 16:32,형,너꺼에도 41대 원우회 적혀있어?
2024.9.4 16:37,나,나 월요일에 받았지
2024.9.4 16:37,나,나는 없는뎅.. 내꺼만 따로 제작했잖아?? 사이즈때문에
2024.9.4 16:38,형,응 다행이네 사이즈는 잘맞아?
2024.9.4 16:38,형,애들이 과잠바에 불만이 많다던데
2024.9.4 16:38,나,제일 큰걸로 해서 그런지
2024.9.4 16:38,나,김영진 원우님이 먼저 받아주시고 내꺼가 샘플이었대 행정실에서 ㅋㅋㅋㅋㅋ
2024.9.4 16:39,형,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024.9.4 16:39,나,그래서 행정실에서 따로 봉투에 담아주셨더라구
2024.9.4 16:39,형,근데 너꺼는 너무커서 샘플로도 못쓸걸?ㅋㅋㅋ
2024.9.4 16:39,나,그냥 다들 걸쳐만 보고 사진찍고 그랬나보더라고
2024.9.4 16:39,나,아주 그냥 손때타고 정말~
2024.9.4 16:39,나,과잠 받은 몇명이 좀 난리였더라구
2024.9.4 16:39,나,내가 전량 확인을 못해서
2024.9.4 16:39,형,40대 41대원우회 넣은거
2024.9.4 16:40,형,내가 결정한거 아닌데
2024.9.4 16:40,형,나도 받고서 당황했다구....ㅅㅂ
2024.9.4 16:40,나,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어제 병요형님이
2024.9.4 16:40,나,그거 패치 대거나 그럴 수 있으니까 걱정말라고 하시더라고
2024.9.4 16:41,나,형꺼도 박혀있어?
2024.9.4 16:41,형,응 나는 40대로 박혀있어
2024.9.4 16:41,나,나는 이니셜 없더라? ㅠ 해준다면서 ㅠ
2024.9.4 16:41,형,41대 회장인데
2024.9.4 16:41,형,아 너꺼 해주고싶었는데
2024.9.4 16:41,형,소량이라 안된대ㅠㅠㅠㅠㅠㅠ
2024.9.4 16:41,형,그때 말해줬을텐데
2024.9.4 16:41,나,근데 괜차낭... 
2024.9.4 16:41,나,그래서
2024.9.4 16:41,나,샘플이 된거 같아
2024.9.4 16:41,나,착샷 보내주더라구 ㅋㅋㅋㅋㅋ
2024.9.4 16:41,형,이거봨ㅋㅋㅋ
2024.9.4 16:42,형,사진
2024.9.4 16:42,나,앜
2024.9.4 16:42,형,나도 계속 넣어주고싶엇는디 과잠팩토리 개새끼들
2024.9.4 16:42,형,유니스토어도 다 이상해
2024.9.4 16:42,나,근데 난 사실 만들어준것만으로도 너무 좋아
2024.9.4 16:42,나,왜냐면 나만 특이사이즈라서..
2024.9.4 16:42,나,그때 귀찮게 한거 같아서..
2024.9.4 16:42,형,잘 맞는다니까 그래도 다행이다ㅠㅠ
2024.9.4 16:42,형,아니야 귀찮은거보단
2024.9.4 16:42,형,나도 잘 만들어주려한건데
2024.9.4 16:42,나,사진
2024.9.4 16:42,형,애들이 불만가지니까
2024.9.4 16:43,형,좀 짜증이나네?ㅋㅋㅋㅋㅋ
2024.9.4 16:43,나,내꺼 시착하고 사진 보내주더라구 ㅋㅋㅋㅋ
2024.9.4 16:43,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.9.4 16:43,형,저거 영진님이구나?
2024.9.4 16:43,나,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 반차쓰고 첫날 투어하셨다던데
2024.9.4 16:43,형,그래도 잘 제작됐다니 다행이다
2024.9.4 16:43,나,그래두 대장이니까 참아야징
2024.9.4 16:43,나,애들 잘 어르고 달래장
2024.9.4 16:43,나,나 진짜 형 알게 모르게 뒤에서
2024.9.4 16:44,나,걔네 어르고 달랜적 몇번 있다구
2024.9.4 16:44,형,고맙다......
2024.9.4 16:44,형,주로 민경이가
2024.9.4 16:44,형,불만을 많이 얘기하더라고
2024.9.4 16:44,나,형이 더 잘 알겠지만...
2024.9.4 16:44,나,민경이가 좀 강성이잖아?
2024.9.4 16:44,형,나도 주변에서 몇번 얘기들어서
2024.9.4 16:45,나,민경이 강성이라서 불붙으면 옆에 태정이나 다른 애들도 동화될 가능성이 있어서
2024.9.4 16:45,나,일단 최대한 내가 어르고 달래고 이번에 하키티 할때
2024.9.4 16:45,형,그니깐ㅋㅋㅋㅋㅋㅋ
2024.9.4 16:45,나,그래서 원우회 애들만 
2024.9.4 16:45,나,따로 커스텀 추가로 해달라고 했어 사실
2024.9.4 16:45,형,오오 잘했다
2024.9.4 16:45,형,역시.....
2024.9.4 16:45,나,어르고 달랠라고 이거 근데 원우회 애들한테만 말했고
2024.9.4 16:45,나,다른 사람들한텐 비밀로 했었거든
2024.9.4 16:45,형,ㅋㅋㅋㅋㅋㅋㅋ
2024.9.4 16:45,나,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ... 
2024.9.4 16:45,형,역시 우리 현우
2024.9.4 16:46,나,사진
2024.9.4 16:46,나,사진
2024.9.4 16:46,나,볼드처리 보라구~
2024.9.4 16:47,형,여
2024.9.4 16:47,나,다른 애들은 그냥 일괄적으로 취합했는데
2024.9.4 16:47,형,오?
2024.9.4 16:47,나,민경이 진짜 불 붙길래 내가
2024.9.4 16:47,나,취합 마지막날 아침에
2024.9.4 16:47,나,전화해서 커스텀 따로 요청드렸다고 어르고 달래고
2024.9.4 16:47,나,또 말하니까 풀어지고 하더라구~
2024.9.4 16:47,형,나 근데 진짜 민경이랑은 안맞는거같아...
2024.9.4 16:47,나,무슨 말인지 옆에서 봐도 잘 알겠는데...
2024.9.4 16:48,나,그래도 어떡해 같이 가기로 했는데...
2024.9.4 16:48,형,ㅋㅋㅋㅋㅋㅋㅋ
2024.9.4 16:48,형,그치
2024.9.4 16:48,형,너가 정답이다
2024.9.4 16:48,나,중간에서 수민이가 최대한 쿠션치거나 중립기어 박는거 같더라고 그 사이에서
2024.9.4 16:49,나,내 생각엔 민경이랑 자꾸 부딪힐거 같으면 먼저 수민이랑 이야기 해도 좋을 거 같아
2024.9.4 16:54,형,웅 그래보이더라
2024.9.4 16:54,형,너네가 고생이많다
2024.9.4 16:54,나,어차피 다같이 잘 지내야되니까 애들 우쭈쭈 많이 해줘~
2024.9.4 16:55,나,열심히 하려고 하는 애들이잖아 좀 대단하지
2024.9.4 16:55,나,난 맨날 도망가는디..
2024.9.4 16:55,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.9.4 16:55,형,그럴거긴한데
2024.9.4 16:55,나,귀감이 되네 애들..
2024.9.4 16:55,형,나랑 정말 정반대랔ㅋㅋㅋㅋㅋ
2024.9.4 16:55,형,진짜 쉽지않네
2024.9.4 16:55,나,약간 그럼 잘 맞는 애랑
2024.9.4 16:55,형,우선 잘풀어봐야지
2024.9.4 16:55,나,안 맞는 애는 누구야??
2024.9.4 16:56,형,안맞는애 한명ㅋㅋㅋㅋ
